Price,District,City,Town,Type,EnergyCertificate,Floor,Lift,Parking,HasParking,ConstructionYear,TotalArea,GrossArea,PublishDate,Garage,Elevator,ElectricCarsCharging,TotalRooms,NumberOfBedrooms,NumberOfWC,ConservationStatus,LivingArea,LotSize,BuiltArea,NumberOfBathrooms
49000.0,Leiria,Leiria,Monte Redondo e Carreira,Other - Commercial,NC,,False,0.0,False,,250.0,,,,,,,,,,45.0,,,2.0
210000.0,Leiria,Pombal,"Guia, Ilha e Mata Mourisca",Apartment,A+,Ground Floor,True,1.0,True,2022.0,128.0,145.0,,,,,3.0,,,,128.0,,,2.0
230000.0,Leiria,Pombal,"Guia, Ilha e Mata Mourisca",Apartment,A+,2nd Floor,True,1.0,True,2022.0,139.0,157.0,,,,,3.0,,,,139.0,,,2.0
230000.0,Leiria,Pombal,"Guia, Ilha e Mata Mourisca",Apartment,A+,2nd Floor,True,2.0,True,2022.0,127.0,148.0,,,,,3.0,,,,127.0,,,2.0
30000.0,Leiria,Alvaiázere,Alvaiázere,House,NC,,False,0.0,False,1940.0,375.0,95.0,,,,,0.0,,,,95.0,,,0.0
90000.0,Leiria,Nazaré,Valado dos Frades,Land,NC,,False,0.0,False,,1160.0,,,,,,,,,,1160.0,,,0.0
1360000.0,Leiria,Caldas da Rainha,"Caldas da Rainha - Nossa Senhora do Pópulo, Coto e São Gregório",Building,C,,False,0.0,False,1954.0,1162.0,3500.0,,,,,,,,,3500.0,,,0.0
34950.0,Leiria,Porto de Mós,Mira de Aire,Land,NC,,False,0.0,False,,1200.0,,,,,,,,,,,,,0.0
120000.0,Leiria,Leiria,"Leiria, Pousos, Barreira e Cortes",Apartment,E,1st Floor,False,1.0,True,1983.0,95.0,120.0,,,,,3.0,,,,95.0,,,1.0
280000.0,Leiria,Nazaré,Nazaré,Building,D,,False,0.0,False,1937.0,136.0,,,,,,5.0,,,,136.0,,,6.0
750000.0,Leiria,Alcobaça,Alfeizerão,House,NC,,False,2.0,True,1990.0,1436.0,,,,,,5.0,,,,96.0,,,0.0
59500.0,Leiria,Porto de Mós,Pedreiras,Land,NC,,False,0.0,False,,1800.0,,,,,,,,,,,,,0.0
13000.0,Leiria,Pombal,Santiago e São Simão de Litém e Albergaria dos Doze,Land,NC,,False,0.0,False,,800.0,,,,,,,,,,,,,0.0
280000.0,Leiria,Pombal,Pombal,House,NC,,False,0.0,False,1960.0,20100.0,,,,,,4.0,,,,20100.0,,,0.0
570000.0,Leiria,Leiria,"Leiria, Pousos, Barreira e Cortes",Land,NC,,False,0.0,False,,500.0,,,,,,,,,,,,,0.0
95000.0,Leiria,Alcobaça,Turquel,House,NC,Ground Floor,False,0.0,False,1937.0,5000.0,75.0,,,,,3.0,,,,50.0,,,0.0
197000.0,Leiria,Nazaré,Nazaré,Land,NC,,False,0.0,False,,350.0,,,,,,,,,,,,,0.0
26000.0,Leiria,Pombal,Pombal,Land,NC,,False,0.0,False,,920.0,,,,,,,,,,,,,0.0
21000.0,Leiria,Pombal,Pombal,Land,NC,,False,0.0,False,,1088.0,,,,,,,,,,,,,0.0
193000.0,Leiria,Marinha Grande,Marinha Grande,Apartment,F,1st Floor,False,1.0,True,2000.0,142.0,,,,,,4.0,,,,166.0,,,3.0
18500.0,Leiria,Leiria,Arrabal,Land,NC,,False,0.0,False,,307.0,307.0,,,,,,,,,307.0,,,0.0
105000.0,Leiria,Marinha Grande,Marinha Grande,Land,NC,,False,0.0,False,,1445.0,,,,,,,,,,,,,0.0
1177309.0,Leiria,Óbidos,Vau,House,A,,False,2.0,True,,1657.0,,,,,,4.0,,,,250.0,,,5.0
730000.0,Leiria,Óbidos,Vau,House,A,,False,2.0,True,,956.0,,,,,,2.0,,,,160.0,,,3.0
73150.0,Leiria,Peniche,Atouguia da Baleia,Land,NC,,False,0.0,False,,231.0,231.0,,,,,,,,,115.0,,,0.0
175000.0,Leiria,Leiria,Amor,House,C,,False,3.0,True,1967.0,267.0,124.0,,,,,3.0,,,,63.0,,,2.0
245000.0,Leiria,Marinha Grande,Marinha Grande,House,E,,False,3.0,True,2023.0,502.0,502.0,,,,,4.0,,,,90.0,,,6.0
330000.0,Leiria,Óbidos,Olho Marinho,House,E,,False,3.0,True,1988.0,2280.0,287.0,,,,,5.0,,,,287.0,,,3.0
45500.0,Leiria,Marinha Grande,Moita,Land,NC,,False,0.0,False,,1200.0,,,,,,,,,,,,,0.0
365000.0,Leiria,Nazaré,Nazaré,Apartment,A,2nd Floor,True,1.0,True,2020.0,127.0,,,,,,3.0,,,,127.0,,,2.0
540000.0,Leiria,Leiria,Marrazes e Barosa,House,F,,False,3.0,True,2020.0,1302.0,,,,,,6.0,,,,589.0,,,5.0
135000.0,Leiria,Pombal,"Guia, Ilha e Mata Mourisca",Land,NC,,False,0.0,False,,4626.0,,,,,,,,,,4626.0,,,0.0
630000.0,Leiria,Pombal,"Guia, Ilha e Mata Mourisca",Land,NC,,False,0.0,False,2014.0,50115.0,3493.0,,,,,0.0,,,,990.0,,,0.0
350000.0,Leiria,Pombal,Pombal,Land,NC,,False,0.0,False,,5700.0,,,,,,,,,,,,,0.0
13980.0,Leiria,Bombarral,Roliça,Land,NC,,False,0.0,False,,9520.0,9520.0,,,,,,,,,,,,0.0
25000.0,Leiria,Alvaiázere,Alvaiázere,Land,NC,,False,0.0,False,,759.0,,,,,,,,,,,,,0.0
199900.0,Leiria,Leiria,"Leiria, Pousos, Barreira e Cortes",Apartment,C,3rd Floor,False,2.0,True,1973.0,126.0,10.0,,,,,4.0,,,,136.0,,,2.0
87000.0,Leiria,Porto de Mós,Arrimal e Mendiga,House,NC,,False,0.0,False,1944.0,1890.0,,,,,,3.0,,,,411.0,,,1.0
150000.0,Leiria,Leiria,Santa Eufémia e Boa Vista,Land,NC,,False,0.0,False,,5000.0,5000.0,,,,,,,,,5000.0,,,0.0
159900.0,Leiria,Porto de Mós,Alvados e Alcaria,House,F,,False,3.0,True,1937.0,3080.0,110.0,,,,,2.0,,,,80.0,,,2.0
785158.0,Leiria,Óbidos,Vau,House,A,,False,2.0,True,,1086.0,,,,,,2.0,,,,180.0,,,3.0
37000.0,Leiria,Alcobaça,Pataias e Martingança,Land,NC,,False,0.0,False,1957.0,583.0,,,,,,,,,,,,,0.0
160000.0,Leiria,Pombal,Redinha,Building,E,,False,0.0,False,1994.0,240.0,,,,,,2.0,,,,240.0,,,4.0
137500.0,Leiria,Alvaiázere,Alvaiázere,House,F,,False,0.0,False,1990.0,270.0,270.0,,,,,3.0,,,,250.0,,,3.0
925000.0,Leiria,Caldas da Rainha,"Caldas da Rainha - Nossa Senhora do Pópulo, Coto e São Gregório",Building,C,,False,0.0,False,1937.0,544.0,,,,,,,,,,551.0,,,0.0
109500.0,Leiria,Leiria,Maceira,Land,NC,,False,0.0,False,,4850.0,,,,,,,,,,,,,0.0
85000.0,Leiria,Nazaré,Nazaré,Transfer of lease,NC,,False,0.0,False,,130.0,,,,,,,,,,,,,2.0
45000.0,Leiria,Peniche,Atouguia da Baleia,Land,NC,,False,0.0,False,2022.0,230.0,,,,,,0.0,,,,,,,0.0
45000.0,Leiria,Peniche,Atouguia da Baleia,Land,NC,,False,0.0,False,2022.0,230.0,,,,,,0.0,,,,,,,0.0
57000.0,Leiria,Peniche,Atouguia da Baleia,Land,NC,,False,0.0,False,2023.0,377.0,,,,,,0.0,,,,,,,0.0
65000.0,Leiria,Leiria,"Leiria, Pousos, Barreira e Cortes",Land,NC,,False,0.0,False,,900.0,,,,,,,,,,900.0,,,0.0
240000.0,Leiria,Caldas da Rainha,"Caldas da Rainha - Nossa Senhora do Pópulo, Coto e São Gregório",House,F,,False,0.0,False,2001.0,123.0,226.0,,,,,3.0,,,,151.0,,,4.0
140000.0,Leiria,Ansião,Ansião,House,NC,,False,0.0,False,1944.0,24316.0,,,,,,4.0,,,,91.0,,,1.0
425000.0,Leiria,Caldas da Rainha,"Caldas da Rainha - Nossa Senhora do Pópulo, Coto e São Gregório",Store,C,1st Floor,False,0.0,False,,433.0,,,,,,,,,,,,,0.0
225000.0,Leiria,Pombal,"Guia, Ilha e Mata Mourisca",Apartment,NC,2nd Floor,True,2.0,True,2022.0,132.0,154.0,,,,,3.0,,,,132.0,,,2.0
295000.0,Leiria,Alcobaça,São Martinho do Porto,House,E,,False,2.0,True,1991.0,802.0,,,,,,4.0,,,,310.0,,,2.0
55000.0,Leiria,Leiria,Souto da Carpalhosa e Ortigosa,Land,NC,,False,0.0,False,,923.0,,,,,,,,,,923.0,,,0.0
549000.0,Leiria,Caldas da Rainha,Tornada e Salir do Porto,House,D,,False,3.0,True,2005.0,636.0,409.0,,,,,5.0,,,,268.0,,,4.0
85000.0,Leiria,Pombal,Pombal,Store,B,Ground Floor,False,0.0,False,1990.0,87.0,,,,,,,,,,,,,0.0
110000.0,Leiria,Caldas da Rainha,"Caldas da Rainha - Nossa Senhora do Pópulo, Coto e São Gregório",Store,E,Ground Floor,False,0.0,False,,115.0,,,,,,,,,,115.0,,,1.0
500000.0,Leiria,Caldas da Rainha,"Caldas da Rainha - Nossa Senhora do Pópulo, Coto e São Gregório",Land,NC,,False,0.0,False,,7450.0,,,,,,,,,,,,,0.0
24000.0,Leiria,Ansião,Pousaflores,House,NC,,False,3.0,True,1937.0,33.0,,,,,,3.0,,,,33.0,,,0.0
225000.0,Leiria,Peniche,Ferrel,Land,NC,,False,0.0,False,,345.0,,,,,,,,,,,,,0.0
95000.0,Leiria,Porto de Mós,Juncal,House,NC,,False,3.0,True,1937.0,9160.0,,,,,,2.0,,,,98.0,,,1.0
56000.0,Leiria,Figueiró dos Vinhos,Aguda,House,NC,,False,2.0,True,1970.0,1200.0,,,,,,5.0,,,,140.0,,,0.0
35000.0,Leiria,Alvaiázere,Maçãs de Dona Maria,Land,NC,,False,0.0,False,,3500.0,,,,,,,,,,,,,0.0
60000.0,Leiria,Pombal,Pombal,House,NC,,False,3.0,True,1968.0,68.0,,,,,,2.0,,,,1123.0,,,0.0
40000.0,Leiria,Pombal,Vermoil,Land,NC,,False,0.0,False,,3000.0,,,,,,,,,,,,,0.0
105000.0,Leiria,Caldas da Rainha,"Caldas da Rainha - Nossa Senhora do Pópulo, Coto e São Gregório",Apartment,D,2nd Floor,False,0.0,False,1967.0,100.0,,,,,,3.0,,,,106.0,,,2.0
230000.0,Leiria,Caldas da Rainha,Nadadouro,House,E,,False,0.0,False,1959.0,2500.0,410.0,,,,,3.0,,,,410.0,,,1.0
530000.0,Leiria,Nazaré,Nazaré,House,D,,False,1.0,True,2005.0,312.0,,,,,,4.0,,,,306.0,,,0.0
35000.0,Leiria,Alvaiázere,Maçãs de Dona Maria,Land,NC,,False,0.0,False,,920.0,,,,,,,,,,,,,0.0
200000.0,Leiria,Caldas da Rainha,"Caldas da Rainha - Nossa Senhora do Pópulo, Coto e São Gregório",Building,NC,,False,0.0,False,1937.0,246.0,300.0,,,,,4.0,,,,300.0,,,4.0
350000.0,Leiria,Alcobaça,São Martinho do Porto,Apartment,NC,2nd Floor,False,2.0,True,2022.0,80.0,,,,,,2.0,,,,80.0,,,2.0
350000.0,Leiria,Nazaré,Nazaré,Store,B-,Ground Floor,False,0.0,False,1995.0,79.0,,,,,,,,,,,,,2.0
1500000.0,Leiria,Leiria,"Leiria, Pousos, Barreira e Cortes",Land,NC,,False,0.0,False,,27594.0,27594.0,,,,,,,,,27594.0,,,0.0
95000.0,Leiria,Caldas da Rainha,"Caldas da Rainha - Nossa Senhora do Pópulo, Coto e São Gregório",Apartment,D,3rd Floor,False,0.0,False,1967.0,100.0,,,,,,3.0,,,,106.0,,,2.0
95000.0,Leiria,Caldas da Rainha,Caldas da Rainha - Santo Onofre e Serra do Bouro,Store,NC,Ground Floor,False,2.0,True,,172.0,,,,,,0.0,,,,,,,0.0
400000.0,Leiria,Caldas da Rainha,Nadadouro,Land,NC,,False,0.0,False,,5551.0,,,,,,,,,,,,,0.0
395000.0,Leiria,Nazaré,Nazaré,Apartment,C,2nd Floor,False,0.0,False,2017.0,67.0,,,,,,2.0,,,,73.0,,,2.0
132500.0,Leiria,Alcobaça,São Martinho do Porto,Apartment,E,3rd Floor,False,0.0,False,1978.0,45.0,47.0,,,,,1.0,,,,45.0,,,1.0
215000.0,Leiria,Nazaré,Nazaré,Apartment,C,2nd Floor,False,0.0,False,1986.0,59.0,,,,,,2.0,,,,59.0,,,1.0
143500.0,Leiria,Alcobaça,Alcobaça e Vestiaria,House,E,,False,1.0,True,1937.0,174.0,,,,,,2.0,,,,104.0,,,1.0
59000.0,Leiria,Alvaiázere,Alvaiázere,House,NC,,False,2.0,True,1940.0,80.0,,,,,,2.0,,,,3800.0,,,0.0
70000.0,Leiria,Óbidos,Olho Marinho,House,NC,,False,3.0,True,1951.0,485.0,260.0,,,,,2.0,,,,67.0,,,1.0
240000.0,Leiria,Peniche,Peniche,Apartment,E,Ground Floor,True,1.0,True,2010.0,120.0,158.0,,,,,4.0,,,,104.0,,,3.0
257000.0,Leiria,Caldas da Rainha,Caldas da Rainha - Santo Onofre e Serra do Bouro,Store,C,Ground Floor,False,0.0,False,1994.0,190.0,190.0,,,,,,,,,190.0,,,0.0
180000.0,Leiria,Caldas da Rainha,Caldas da Rainha - Santo Onofre e Serra do Bouro,Store,NC,Ground Floor,False,0.0,False,,353.0,,,,,,0.0,,,,,,,0.0
95000.0,Leiria,Caldas da Rainha,Caldas da Rainha - Santo Onofre e Serra do Bouro,Store,NC,Ground Floor,False,2.0,True,,181.0,,,,,,0.0,,,,,,,0.0
575000.0,Leiria,Nazaré,Nazaré,House,C,,False,2.0,True,2006.0,251.0,345.0,,,,,5.0,,,,213.0,,,3.0
67500.0,Leiria,Marinha Grande,Marinha Grande,Other - Commercial,NC,Ground Floor,False,0.0,False,1954.0,260.0,260.0,,,,,0.0,,,,260.0,,,1.0
37000.0,Leiria,Leiria,Souto da Carpalhosa e Ortigosa,Land,NC,,False,0.0,False,,2400.0,,,,,,,,,,2400.0,,,0.0
412500.0,Leiria,Leiria,"Leiria, Pousos, Barreira e Cortes",Apartment,A+,3rd Floor,True,2.0,True,2023.0,217.0,,,,,,3.0,,,,148.0,,,3.0
345000.0,Leiria,Caldas da Rainha,Alvorninha,House,NC,,False,2.0,True,,570.0,199.0,,,,,3.0,,,,170.0,,,3.0
355000.0,Leiria,Caldas da Rainha,Alvorninha,House,NC,,False,2.0,True,,663.0,179.0,,,,,3.0,,,,151.0,,,3.0
1250000.0,Leiria,Marinha Grande,Marinha Grande,Land,NC,,False,0.0,False,,1640.0,1640.0,,,,,,,,,1640.0,,,0.0
195000.0,Leiria,Alcobaça,São Martinho do Porto,House,D,,False,0.0,False,1994.0,180.0,100.0,,,,,4.0,,,,100.0,,,3.0
1200000.0,Leiria,Caldas da Rainha,Nadadouro,House,C,,False,2.0,True,2019.0,994.0,400.0,,,,,5.0,,,,300.0,,,6.0
36150.0,Leiria,Figueiró dos Vinhos,Figueiró dos Vinhos e Bairradas,Building,F,,False,0.0,False,1950.0,864.0,164.0,,,,,5.0,,,,60.0,,,0.0
310000.0,Leiria,Nazaré,Nazaré,Apartment,F,3rd Floor,True,0.0,False,2005.0,102.0,,,,,,3.0,,,,102.0,,,2.0
445000.0,Leiria,Caldas da Rainha,Caldas da Rainha - Santo Onofre e Serra do Bouro,House,NC,,False,0.0,False,2023.0,1977.0,175.0,,,,,3.0,,,,175.0,,,2.0
127000.0,Leiria,Peniche,Peniche,Apartment,E,Ground Floor,False,0.0,False,1994.0,88.0,88.0,,,,,2.0,,,,88.0,,,2.0
45000.0,Leiria,Alvaiázere,Maçãs de Dona Maria,Land,NC,,False,0.0,False,,5800.0,,,,,,,,,,,,,0.0
23250.0,Leiria,Alcobaça,"Coz, Alpedriz e Montes",Land,NC,,False,0.0,False,,4140.0,,,,,,,,,,,,,0.0
56000.0,Leiria,Pombal,Louriçal,Land,NC,,False,0.0,False,,8020.0,,,,,,,,,,,,,0.0
72000.0,Leiria,Pombal,Abiul,House,NC,,False,3.0,True,1975.0,2576.0,126.0,,,,,2.0,,,,59.0,,,1.0
200000.0,Leiria,Caldas da Rainha,Foz do Arelho,Land,NC,,False,0.0,False,1983.0,1376.0,1376.0,,,,,,,,,25.0,,,0.0
13950.0,Leiria,Caldas da Rainha,Salir de Matos,Land,NC,,False,0.0,False,,3171.0,,,,,,,,,,,,,0.0
399000.0,Leiria,Leiria,"Leiria, Pousos, Barreira e Cortes",House,E,,False,0.0,False,1981.0,550.0,,,,,,3.0,,,,181.0,,,2.0
22500.0,Leiria,Alcobaça,Aljubarrota,Land,NC,,False,0.0,False,1957.0,7800.0,,,,,,,,,,,,,0.0
135000.0,Leiria,Caldas da Rainha,"Caldas da Rainha - Nossa Senhora do Pópulo, Coto e São Gregório",Land,NC,,False,0.0,False,,3600.0,,,,,,,,,,,,,0.0
375000.0,Leiria,Leiria,"Leiria, Pousos, Barreira e Cortes",Apartment,NC,2nd Floor,True,2.0,True,2023.0,197.0,,,,,,3.0,,,,136.0,,,2.0
620000.0,Leiria,Caldas da Rainha,Caldas da Rainha - Santo Onofre e Serra do Bouro,House,NC,,False,3.0,True,,468.0,261.0,,,,,3.0,,,,201.0,,,4.0
98000.0,Leiria,Peniche,Atouguia da Baleia,Apartment,C,Attic,False,0.0,False,1997.0,52.0,52.0,,,,,1.0,,,,52.0,,,1.0
115000.0,Leiria,Leiria,"Leiria, Pousos, Barreira e Cortes",Land,NC,,False,0.0,False,,2400.0,,,,,,,,,,,,,0.0
210000.0,Leiria,Caldas da Rainha,Caldas da Rainha - Santo Onofre e Serra do Bouro,Apartment,C,3rd Floor,True,0.0,False,2009.0,154.0,154.0,,,,,3.0,,,,154.0,,,2.0
125000.0,Leiria,Caldas da Rainha,"Caldas da Rainha - Nossa Senhora do Pópulo, Coto e São Gregório",Apartment,C,Ground Floor,False,0.0,False,1967.0,95.0,,,,,,3.0,,,,95.0,,,2.0
150000.0,Leiria,Caldas da Rainha,Landal,Land,NC,,False,3.0,True,,12000.0,,,,,,3.0,,,,,,,2.0
2250000.0,Leiria,Batalha,Batalha,Farm,NC,,False,3.0,True,,13178.0,1449.0,,,,,9.0,,,,454.0,,,9.0
170000.0,Leiria,Marinha Grande,Vieira de Leiria,Apartment,C,1st Floor,False,0.0,False,2019.0,66.0,,,,,,2.0,,,,137.0,,,1.0
99000.0,Leiria,Caldas da Rainha,"Caldas da Rainha - Nossa Senhora do Pópulo, Coto e São Gregório",Land,NC,,False,0.0,False,1993.0,9156.0,,,,,,,,,,,,,0.0
980000.0,Leiria,Caldas da Rainha,Caldas da Rainha - Santo Onofre e Serra do Bouro,Warehouse,NC,,True,3.0,True,,9000.0,,,,,,,,,,,,,0.0
39900.0,Leiria,Leiria,Arrabal,Land,NC,,False,0.0,False,,4910.0,,,,,,,,,,,,,0.0
50000.0,Leiria,Marinha Grande,Vieira de Leiria,House,NC,,False,0.0,False,1970.0,556.0,156.0,,,,,4.0,,,,80.0,,,2.0
400000.0,Leiria,Castanheira de Pêra,Castanheira de Pêra e Coentral,House,F,,False,0.0,False,1930.0,19860.0,1054.0,,,,,8.0,,,,475.0,,,5.0
35000.0,Leiria,Leiria,Maceira,Land,NC,,False,0.0,False,,640.0,,,,,,,,,,,,,0.0
35000.0,Leiria,Caldas da Rainha,"Caldas da Rainha - Nossa Senhora do Pópulo, Coto e São Gregório",Land,NC,,False,0.0,False,,1971.0,,,,,,,,,,,,,0.0
120500.0,Leiria,Alvaiázere,Pussos São Pedro,House,F,,False,1.0,True,1977.0,7000.0,,,,,,3.0,,,,120.0,,,2.0
1550000.0,Leiria,Porto de Mós,Pedreiras,Warehouse,NC,,False,3.0,True,,32840.0,,,,,,,,,,12493.0,,,0.0
1100000.0,Leiria,Porto de Mós,Alvados e Alcaria,House,A,,False,3.0,True,2006.0,2840.0,,,,,,11.0,,,,717.0,,,6.0
55000.0,Leiria,Nazaré,Nazaré,Store,C,,False,0.0,False,,78.0,,,,,,,,,,,,,0.0
245000.0,Leiria,Leiria,Maceira,House,F,,False,0.0,False,1968.0,1010.0,,,,,,3.0,,,,261.0,,,3.0
775000.0,Leiria,Óbidos,Vau,House,A,,False,2.0,True,2022.0,403.0,,,,,,3.0,,,,144.0,,,3.0
58000.0,Leiria,Alvaiázere,Maçãs de Dona Maria,Warehouse,NC,,False,3.0,True,2006.0,1910.0,330.0,,,,,,,,,330.0,,,4.0
1750000.0,Leiria,Marinha Grande,Marinha Grande,Land,NC,,False,0.0,False,,4660.0,4660.0,,,,,,,,,4660.0,,,0.0
85000.0,Leiria,Alcobaça,Benedita,House,NC,,False,0.0,False,1957.0,872.0,,,,,,1.0,,,,50.0,,,1.0
209000.0,Leiria,Alcobaça,Pataias e Martingança,Apartment,D,Ground Floor,False,1.0,True,1993.0,95.0,,,,,,2.0,,,,107.0,,,1.0
370000.0,Leiria,Peniche,Serra D'El Rei,House,F,,False,3.0,True,1974.0,468.0,,,,,,4.0,,,,196.0,,,3.0
40000.0,Leiria,Porto de Mós,Juncal,Land,NC,,False,0.0,False,1990.0,17200.0,,,,,,,,,,,,,0.0
90000.0,Leiria,Leiria,Souto da Carpalhosa e Ortigosa,Land,NC,,False,0.0,False,,2459.0,2459.0,,,,,,,,,2459.0,,,0.0
149000.0,Leiria,Leiria,Marrazes e Barosa,Store,C,1st Floor,True,3.0,True,2007.0,55.0,138.0,,,,,,,,,55.0,,,1.0
83000.0,Leiria,Caldas da Rainha,A dos Francos,Other - Residential,NC,,False,0.0,False,1979.0,3260.0,,,,,,,,,,,,,0.0
620000.0,Leiria,Porto de Mós,Juncal,Land,NC,,False,0.0,False,2001.0,20974.0,,,,,,,,,,,,,0.0
145000.0,Leiria,Porto de Mós,Alvados e Alcaria,House,NC,,False,0.0,False,1937.0,2770.0,,,,,,3.0,,,,180.0,,,0.0
222000.0,Lisboa,Sintra,Cacém e São Marcos,Apartment,D,2nd Floor,True,0.0,False,2001.0,618.0,,,,,,2.0,,,,84.0,,,2.0
70000.0,Leiria,Nazaré,Famalicão,Land,NC,,False,0.0,False,,1350.0,1350.0,,,,,,,,,,,,0.0
50000.0,Leiria,Caldas da Rainha,Alvorninha,Land,NC,,False,0.0,False,2009.0,2012.0,,,,,,,,,,,,,0.0
34000.0,Leiria,Porto de Mós,Porto de Mós - São João Baptista e São Pedro,House,NC,,False,0.0,False,1951.0,105.0,55.0,,,,,2.0,,,,30.0,,,1.0
640000.0,Leiria,Caldas da Rainha,Caldas da Rainha - Santo Onofre e Serra do Bouro,House,A+,,False,1.0,True,2023.0,774.0,,,,,,4.0,,,,201.0,,,4.0
225000.0,Leiria,Porto de Mós,Alqueidão da Serra,House,E,,False,3.0,True,2003.0,184.0,,,,,,3.0,,,,184.0,,,2.0
23000.0,Leiria,Alvaiázere,Alvaiázere,Land,NC,,False,0.0,False,,1900.0,,,,,,,,,,,,,0.0
25000.0,Leiria,Figueiró dos Vinhos,Aguda,Land,NC,,False,0.0,False,,2359.0,,,,,,,,,,,,,0.0
200000.0,Leiria,Peniche,Peniche,Land,NC,,False,1.0,True,,215.0,462.0,,,,,,,,,,,,0.0
325000.0,Leiria,Pombal,Pombal,Apartment,NC,4th Floor,True,1.0,True,2022.0,117.0,,,,,,3.0,,,,217.0,,,2.0
498000.0,Leiria,Leiria,Marrazes e Barosa,Farm,E,,False,0.0,False,,5119.0,,,,,,,,,,,,,0.0
93000.0,Leiria,Caldas da Rainha,A dos Francos,Land,NC,,False,0.0,False,,3390.0,,,,,,,,,,3390.0,,,0.0
90000.0,Leiria,Alcobaça,Aljubarrota,Apartment,F,Top Floor,False,0.0,False,2004.0,57.0,,,,,,1.0,,,,57.0,,,0.0
20000.0,Leiria,Ansião,Pousaflores,Land,NC,,False,0.0,False,,2880.0,2880.0,,,,,,,,,2880.0,,,0.0
1400000.0,Leiria,Óbidos,Vau,House,A,,False,2.0,True,,549.0,,,,,,3.0,,,,149.0,,,3.0
70000.0,Leiria,Óbidos,A dos Negros,Land,NC,,False,0.0,False,,14000.0,,,,,,,,,,,,,0.0
299900.0,Leiria,Marinha Grande,Marinha Grande,House,E,,False,2.0,True,2021.0,912.0,,,,,,5.0,,,,522.0,,,3.0
560000.0,Leiria,Caldas da Rainha,"Caldas da Rainha - Nossa Senhora do Pópulo, Coto e São Gregório",Warehouse,NC,,False,0.0,False,,42869.0,,,,,,,,,,,,,0.0
259000.0,Leiria,Leiria,Maceira,House,D,,False,0.0,False,1997.0,1200.0,104.0,,,,,3.0,,,,160.0,,,2.0
380000.0,Leiria,Caldas da Rainha,Alvorninha,House,NC,,False,2.0,True,,713.0,188.0,,,,,3.0,,,,158.0,,,3.0
530000.0,Leiria,Caldas da Rainha,Caldas da Rainha - Santo Onofre e Serra do Bouro,House,A+,,False,1.0,True,2023.0,594.0,,,,,,3.0,,,,124.0,,,3.0
520000.0,Leiria,Caldas da Rainha,Caldas da Rainha - Santo Onofre e Serra do Bouro,House,A+,,False,1.0,True,2023.0,586.0,159.0,,,,,3.0,,,,124.0,,,3.0
165000.0,Leiria,Leiria,"Leiria, Pousos, Barreira e Cortes",Land,NC,,False,0.0,False,1990.0,584.0,,,,,,,,,,,,,0.0
59000.0,Leiria,Leiria,Maceira,House,NC,,False,0.0,False,1968.0,790.0,,,,,,2.0,,,,164.0,,,0.0
640000.0,Leiria,Caldas da Rainha,Caldas da Rainha - Santo Onofre e Serra do Bouro,House,A+,,False,1.0,True,2023.0,752.0,,,,,,4.0,,,,209.0,,,5.0
95000.0,Leiria,Caldas da Rainha,A dos Francos,Land,NC,,False,0.0,False,,4520.0,4520.0,,,,,,,,,,,,0.0
219500.0,Leiria,Pombal,Almagreira,Land,NC,,False,0.0,False,,5600.0,,,,,,,,,,,,,0.0
142500.0,Leiria,Caldas da Rainha,"Caldas da Rainha - Nossa Senhora do Pópulo, Coto e São Gregório",Office,C,2nd Floor,True,2.0,True,2005.0,62.0,77.0,,,,,,,,,,,,0.0
299000.0,Leiria,Alvaiázere,Alvaiázere,House,B-,,False,3.0,True,1998.0,357.0,,,,,,6.0,,,,3450.0,,,0.0
11400.0,Leiria,Bombarral,Roliça,Land,NC,,False,0.0,False,,7600.0,,,,,,,,,,,,,0.0
200000.0,Leiria,Alvaiázere,Alvaiázere,House,F,,False,3.0,True,1949.0,1746.0,380.0,,,,,8.0,,,,370.0,,,4.0
21000.0,Leiria,Alvaiázere,Pelmá,Land,NC,,False,0.0,False,,3500.0,,,,,,,,,,,,,0.0
7500000.0,Leiria,Nazaré,Nazaré,Investment,NC,,False,0.0,False,,3100.0,3100.0,,,,,,,,,,,,0.0
79900.0,Leiria,Leiria,Marrazes e Barosa,Land,NC,,False,0.0,False,,598.0,,,,,,,,,,,,,0.0
65000.0,Leiria,Alcobaça,Aljubarrota,House,NC,,False,0.0,False,1937.0,2025.0,,,,,,3.0,,,,35.0,,,0.0
230000.0,Leiria,Leiria,Regueira de Pontes,House,C,,False,3.0,True,1996.0,1060.0,,,,,,3.0,,,,262.0,,,2.0
58500.0,Leiria,Castanheira de Pêra,Castanheira de Pêra e Coentral,House,F,,False,3.0,True,1946.0,96.0,,,,,,4.0,,,,96.0,,,1.0
8500.0,Leiria,Porto de Mós,Alvados e Alcaria,Land,NC,,False,0.0,False,,4080.0,4080.0,,,,,,,,,4080.0,,,0.0
55000.0,Leiria,Porto de Mós,Mira de Aire,Land,NC,,False,0.0,False,,42.0,,,,,,,,,,,,,0.0
220000.0,Leiria,Caldas da Rainha,Caldas da Rainha - Santo Onofre e Serra do Bouro,Apartment,D,Ground Floor,True,1.0,True,2009.0,171.0,171.0,,,,,3.0,,,,171.0,,,3.0
295000.0,Leiria,Alcobaça,Turquel,House,NC,,False,3.0,True,2006.0,3000.0,632.0,,,,,6.0,,,,632.0,,,6.0
